city,year,make,model,price,condition,odometer,fuel,transmission,url,title,source_file
montreal,2018,Lexus,RX 350/350 F Sport,32990.0,comme neuf,109 000,,automatique,https://montreal.craigslist.org/ctd/d/notre-dame-de-grce-northeast-2018-lexus/7885471703.html,2018 Lexus RX350 EXECUTIVE,craigslist_montreal.csv
montreal,2001,Chevrolet,Silverado,1000.0,nouv,120 000,,automatique,https://montreal.craigslist.org/cto/d/sainte-julie-2001-chevrolet-silverado/7885984935.html,2001 Chevrolet Silverado 1500,craigslist_montreal.csv
montreal,2009,toyota,yaris,2990.0,excellent,224 000,,manuel,https://montreal.craigslist.org/ctd/d/montreal-2009-toyota-yaris/7885945816.html,2009 TOYOTA YARIS,craigslist_montreal.csv
montreal,2015,chevrolet,cruze,3999.0,excellent,3 999,,automatique,https://montreal.craigslist.org/ctd/d/2015-chevrolet-cruze-automatique/7885891277.html,"2015 CHEVROLET  CRUZE , AUTOMATIQUE  , 4 CYLINDRES 1.8 LITRES ,  AIR C",craigslist_montreal.csv
montreal,2012,honda,civic,5999.0,excellent,220 000,,automatique,https://montreal.craigslist.org/ctd/d/2012-honda-civic-automatique-cylindres/7885889879.html,"2012 HONDA CIVIC , AUTOMATIQUE  , 4 CYLINDRES 1.8 LITRES ,  AIR CLIMAT",craigslist_montreal.csv
montreal,2010,hyundai,elantra,1999.0,excellent,240 000,,automatique,https://montreal.craigslist.org/ctd/d/2010-hyundai-elantra-automatique/7885888788.html,"2010 HYUNDAI ELANTRA  , AUTOMATIQUE  , 4 CYLINDRES 2.0  LITRES ,  AIR",craigslist_montreal.csv
montreal,2014,hyundai,elantra,3999.0,excellent,178 000,,automatique,https://montreal.craigslist.org/ctd/d/2014-hyundai-elantra-manuel-cylindres/7885887710.html,"2014  HYUNDAI  ELANTRA , MANUEL  4 CYLINDRES  1.8 LITRES  , ( PORTES/M",craigslist_montreal.csv
montreal,2021,toyota,corolla,14999.0,excellent,190 000,,automatique,https://montreal.craigslist.org/ctd/d/2021-toyota-corolla-automatique/7885887006.html,"2021 TOYOTA COROLLA  , AUTOMATIQUE , 4 CYLINDRES 1.8  LITRES ,  CAMERA",craigslist_montreal.csv
montreal,2013,mazda,cx-5,7499.0,excellent,155 000,,automatique,https://montreal.craigslist.org/ctd/d/2013-mazda-cx5-automatique-cylindres-20/7885886218.html,"2013 MAZDA CX5   , AUTOMATIQUE , 4 CYLINDRES 2.0 LITRES ,  CAMERA  REC",craigslist_montreal.csv
montreal,2010,hyundai,accent,2990.0,excellent,212 000,,automatique,https://montreal.craigslist.org/ctd/d/montreal-hyundai-accent-gl-2010/7885433314.html,Hyundai Accent GL  2010,craigslist_montreal.csv
montreal,2010,mini,cooper clubman,5900.0,excellent,150 000,,manuel,https://montreal.craigslist.org/cto/d/hochelaga-mini-cooper-clubman-2010/7880427562.html,Mini Cooper Clubman 2010,craigslist_montreal.csv
montreal,2012,toyota,rav4,4500.0,comme neuf,3,,manuel,https://montreal.craigslist.org/cto/d/montreal-ouest-bmw-320d-f30-184ch-de/7864233356.html,Bmw 320d F30 184ch de 2012,craigslist_montreal.csv
montreal,1967,chevrolet,chevelle convertible,75000.0,excellent,1,,automatique,https://montreal.craigslist.org/cto/d/saint-jrme-west-1967-chevelle/7885163931.html,1967 Chevelle convertible 396,craigslist_montreal.csv
montreal,1999,saab,9-3,1500.0,bon,364 000,,automatique,https://montreal.craigslist.org/cto/d/pincourt-1999-saab-3-convertible/7874140840.html,1999 Saab 9-3 convertible,craigslist_montreal.csv
montreal,2004,lexus,sc430 convertible,12999.0,excellent,231 000,,automatique,https://montreal.craigslist.org/cto/d/lle-dorval-2004-lexus-sc-430/7884915942.html,2004 Lexus SC 430,craigslist_montreal.csv
montreal,2017,volvo,v60 cross country,19500.0,comme neuf,154 231,,automatique,https://montreal.craigslist.org/cto/d/dollard-des-ormeaux-volvo-2017/7884750069.html,Volvo 2017,craigslist_montreal.csv
montreal,2024,kia,seltos lx,30000.0,comme neuf,17 500,,automatique,https://montreal.craigslist.org/cto/d/montreal-nord-kia-seltos-vendre/7884667552.html,Kia Seltos 2024 à vendre,craigslist_montreal.csv
montreal,2014,dodge,grand caravan rt,5995.0,bon,230 000,,automatique,https://montreal.craigslist.org/ctd/d/la-prairie-dodge-caravan-rt/7884641816.html,Dodge Caravan RT,craigslist_montreal.csv
montreal,1992,gmc,?,10500.0,,192 000,,automatique,https://montreal.craigslist.org/ctd/d/lachine-1992-gmc-senoma-for-sale-with/7884476985.html,1992 GMC Senoma for sale  With 350 engine modified with racing can,craigslist_montreal.csv
montreal,2009,hyundai,elantra,3000.0,,190 000,,manuel,https://montreal.craigslist.org/ctd/d/montreal-dpart-vente-rapide-hyundai/7884454765.html,"Départ, vente rapide Hyundai Elantra 20093000$",craigslist_montreal.csv
montreal,1990,Gm,champion 331,7500.0,assez bon,191 420,,automatique,https://montreal.craigslist.org/cto/d/vaudreuil-dorion-vr-party-bus-limosine/7884424146.html,VR party bus limosine 25 passagers,craigslist_montreal.csv
montreal,2011,jeep,compass,5295.0,bon,208 000,,automatique,https://montreal.craigslist.org/ctd/d/notre-dame-de-grce-northeast-2011-jeep/7883618439.html,"2011 JEEP COMPASS 4 X 4, AUTOMATIC, 2.4 l., Bonne Etat",craigslist_montreal.csv
montreal,2022,Kia,Seltos EX Premium AWD,26000.0,comme neuf,26 000,,automatique,https://montreal.craigslist.org/ctd/d/laval-kia-seltos-2022-ex-premium-awd/7883569382.html,Kia Seltos 2022 EX PREMIUM/AWD/CUIR/TOIT/CARPLAY,craigslist_montreal.csv
montreal,2013,nissan,frontier,10999.0,excellent,198 000,,automatique,https://montreal.craigslist.org/ctd/d/2013-nissan-frontier-4x4-automatique/7883547827.html,"2013 NISSAN FRONTIER , 4X4 , AUTOMATIQUE  , AIR CLIMATISÉ , CAMÉRA REC",craigslist_montreal.csv
montreal,2012,mitsubishi,lancer,1799.0,excellent,280 000,,manuel,https://montreal.craigslist.org/ctd/d/2012-mitsubishi-lancer-limited-manuel/7882309786.html,"2012 MITSUBISHI  LANCER , LIMITED , MANUEL  , SIEGES  CUIR CHAUFFANTS",craigslist_montreal.csv
montreal,2014,chevrolet,equinox,6499.0,excellent,79 000,,automatique,https://montreal.craigslist.org/ctd/d/2014-chevrolet-equinox-km-automatique/7882309024.html,"2014 CHEVROLET EQUINOX , 79.000 KM , AUTOMATIQUE , 4 CYLINDRES 2.4  LI",craigslist_montreal.csv
montreal,2017,chevrolet,express,4299.0,excellent,270 000,,manuel,https://montreal.craigslist.org/ctd/d/2017-volkswagen-jetta-manuel-cylindres/7882310489.html,"2017 VOLKSWAGEN  JETTA , MANUEL  , 4 CYLINDRES  1.4  LITRES  , AIR CLI",craigslist_montreal.csv
montreal,2018,ford,edge sel,11999.0,excellent,138 000,,automatique,https://montreal.craigslist.org/ctd/d/2018-ford-edge-km-4x4-automatique/7882311283.html,"2018  FORD EDGE  , 138.000 KM , 4X4 , AUTOMATIQUE , 4 CYLINDRES 2.0 LI",craigslist_montreal.csv
montreal,2013,mitsubishi,lancer RALLIART,6999.0,excellent,198 000,,automatique,https://montreal.craigslist.org/ctd/d/2013-mitsubishi-lancer-ralliart-4x4/7882314048.html,"2013 MITSUBISHI LANCER , RALLIART , 4X4  , AUTOMATIQUE , 4 CYLINDRES",craigslist_montreal.csv
montreal,2010,volkswagen,golf,1999.0,excellent,350 000,,automatique,https://montreal.craigslist.org/ctd/d/2010-volkswagen-golf-diesel-automatique/7882316347.html,"2010 VOLKSWAGEN GOLF , DIESEL , AUTOMATIQUE , HATCHBACK  , 4 CYLINDRES",craigslist_montreal.csv
montreal,2007,Honda,civic,2000.0,assez bon,206 000,,automatique,https://montreal.craigslist.org/cto/d/pierrefonds-2007-honda-civic-dx/7883283078.html,2007 Honda civic dx,craigslist_montreal.csv
montreal,2007,Toyota,Solara convertible,5500.0,comme neuf,125 000,,automatique,https://montreal.craigslist.org/cto/d/cte-saint-luc-west-quebec-car-in/7883050987.html,Quebec car in S Florida red Toyota Solara 2007,craigslist_montreal.csv
montreal,2014,Toyota,Corolla L/LE,10000.0,bon,162 266,,automatique,https://montreal.craigslist.org/cto/d/laval-toyota-corolla-2014-le-trs-bon/7882975722.html,"🚗 Toyota Corolla 2014 LE — Très bon état, jamais accidentée",craigslist_montreal.csv
montreal,2013,ford,escape,4799.0,excellent,190 000,,automatique,https://montreal.craigslist.org/ctd/d/2013-ford-escape-4x4-automatique-sieges/7882313093.html,"2013 FORD ESCAPE  , 4X4  , AUTOMATIQUE ,  SIEGES CUIR CHAUFFANTS  , 4",craigslist_montreal.csv
montreal,2009,nissan,rogue,3499.0,excellent,290 000,,automatique,https://montreal.craigslist.org/ctd/d/2009-nissan-rogue-4x4-automatique/7882312838.html,"2009 NISSAN ROGUE , 4X4  , AUTOMATIQUE , 4 CYLINDRES 2.5 LITRES  , TOI",craigslist_montreal.csv
montreal,2011,toyota,corolla,6499.0,excellent,168 000,,manuel,https://montreal.craigslist.org/ctd/d/2011-toyota-corolla-manuel-cylindres-18/7882307304.html,"2011 TOYOTA COROLLA , S, MANUEL , 4 CYLINDRES  1.8 LITRES , AIR CLIMAT",craigslist_montreal.csv
montreal,2014,bmw,320i xdrive,15450.0,comme neuf,58 000,,automatique,https://montreal.craigslist.org/cto/d/dollard-des-ormeaux-low-km-2014-bmw/7882006195.html,*LOW KM* 2014 BMW 320i xDrive,craigslist_montreal.csv
montreal,2010,dodge,charger r/t,10000.0,bon,200 000,,automatique,https://montreal.craigslist.org/cto/d/dollard-des-ormeaux-2010-dodge-charger-t/7882005420.html,2010 dodge charger r/t,craigslist_montreal.csv
montreal,2006,Ford,F-250 Super Duty - Single Rear Wheel,3000.0,bon,267 000,,automatique,https://montreal.craigslist.org/ctd/d/notre-dame-de-grce-northeast-2006-ford/7881735556.html,"2006 Ford Econoline F250 CUBE VAN, gasoline engine",craigslist_montreal.csv
montreal,2012,honda,odyssey lx,12595.0,assez bon,130 500,,automatique,https://montreal.craigslist.org/ctd/d/notre-dame-de-grce-northeast-2012-honda/7881713172.html,"2012 Honda Odyssey, 130,500 seulement",craigslist_montreal.csv
montreal,2017,bmw,x3,20900.0,comme neuf,76 000,,automatique,https://montreal.craigslist.org/cto/d/downtown-montreal-south-west-bmw-for/7881366478.html,BMW X3 2017 for sale,craigslist_montreal.csv
montreal,2018,toyota,rav4,12000.0,comme neuf,85 300,,automatique,https://montreal.craigslist.org/cto/d/auteuil-west-toyota-rav4-le-awd-2018/7881357648.html,Toyota Rav4 LE AWD 2018,craigslist_montreal.csv
montreal,2023,Chevrolet,Cruze 2LT,7995.0,,113 000,,automatique,https://montreal.craigslist.org/cto/d/westmount-west-2015-chevrolet-cruze-2lt/7881076392.html,2015 Chevrolet Cruze 2LT,craigslist_montreal.csv
montreal,2016,Jeep,Renegade Trailhawk,14995.0,,120 000,,automatique,https://montreal.craigslist.org/cto/d/westmount-west-2016-jeep-renegade/7881074566.html,2016 Jeep Renegade Trailhawk,craigslist_montreal.csv
montreal,2014,Dodge,Grand Caravan R/T,11995.0,,110 000,,automatique,https://montreal.craigslist.org/cto/d/westmount-west-2014-dodge-grand-caravan/7881072732.html,2014 Dodge Grand Caravan R/T,craigslist_montreal.csv
montreal,2014,Honda,CR-V EX,12995.0,,160 000,,automatique,https://montreal.craigslist.org/cto/d/westmount-west-2014-honda-cr-ex/7881070998.html,2014 Honda CR-V EX,craigslist_montreal.csv
montreal,2011,Hyundai,Tucson Limited,9495.0,,75 000,,automatique,https://montreal.craigslist.org/cto/d/westmount-west-2011-hyndai-tucson/7881069295.html,2011 HYNDAI TUCSON LIMITED,craigslist_montreal.csv
montreal,2009,Mazda,Tribute,3495.0,bon,220 000,,automatique,https://montreal.craigslist.org/ctd/d/notre-dame-de-grce-northeast-2009-mazda/7880768981.html,2009 Mazda Tribute AWD Automatic,craigslist_montreal.csv
montreal,2007,buick,?,1000.0,assez bon,320 000,,automatique,https://montreal.craigslist.org/cto/d/chteauguay-north-buick-allure-2007/7880561055.html,buick allure 2007,craigslist_montreal.csv
montreal,2009,toyota,corolla,10000.0,excellent,131 218,,automatique,https://montreal.craigslist.org/cto/d/saint-laurent-2009-toyota-corolla-ce/7879946440.html,2009 Toyota Corolla CE – Sedan – 131218Km,craigslist_montreal.csv
montreal,2006,toyota,corolla,3200.0,bon,192 000,,manuel,https://montreal.craigslist.org/cto/d/saint-laurent-2006-toyota-corolla/7879598198.html,2006 TOYOTA COROLLA,craigslist_montreal.csv
montreal,2016,Chevrolet,Cruze Premier,12995.0,,119 997,,automatique,https://montreal.craigslist.org/cto/d/westmount-west-2016-cruze-premier/7879256733.html,2016 Cruze Premier,craigslist_montreal.csv
montreal,2012,Chevrolet,Orlando LT,1595.0,bon,221 180,,automatique,https://montreal.craigslist.org/ctd/d/montreal-2012-chevrolet-orlando/7879203262.html,"2012 Chevrolet Orlando, 7 passager, moteur defectueux",craigslist_montreal.csv
calgary,2003,Chevrolet,Corvette Convertible,39125.0,like new,53926,gas,manual,https://calgary.craigslist.org/cto/d/calgary-2003-corvette-convertible-mint/7889275610.html,"2003 Corvette Convertible: mint - 53,926 Kilometers",craigslist_calgary.csv
calgary,1972,Consolidated,?,5000.0,,1234,diesel,manual,https://calgary.craigslist.org/cto/d/kelowna-us-military-gamma-goat-m562/7879396156.html,US military gamma goat M562,craigslist_calgary.csv
calgary,2011,Land,Rover Range Rover Supercharged,21900.0,like new,203000,gas,automatic,https://calgary.craigslist.org/cto/d/surrey-outer-northwest-2011-range-rover/7889809800.html,2011 Range Rover supercharged,craigslist_calgary.csv
calgary,2005,Subaru,Legacy,12000.0,,105000,gas,automatic,https://calgary.craigslist.org/cto/d/calgary-2005-subaru-legacy-sti-4wd/7889676875.html,2005 Subaru Legacy STI 4WD,craigslist_calgary.csv
calgary,2021,ram,1500 limited,52985.0,like new,117214,diesel,automatic,https://calgary.craigslist.org/ctd/d/calgary-2021-ram-1500-limited-diesel/7889096043.html,"2021 Ram 1500 Limited Diesel, More info to come",craigslist_calgary.csv
calgary,2022,ram,1500 sport,56988.0,like new,41087,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2022-ram-1500-sport-gt-crew-cab/7889102732.html,"2022 Ram 1500 Sport GT Crew Cab, More info to come",craigslist_calgary.csv
calgary,2020,mazda,3 sport gt,26988.0,like new,67500,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2020-mazda3-sport-gt-awd-red/7887513533.html,"2020 Mazda3 Sport GT AWD Red Leather, Not a rebuild, Service History",craigslist_calgary.csv
calgary,2014,Mercedes-Benz,GLK 350,17988.0,like new,148957,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2014-mercedes-benz-glk-350-not/7887719862.html,"2014 Mercedes-Benz GLK 350, Not a rebuild, local, One Owner",craigslist_calgary.csv
calgary,2022,RAM,1500 Classic SLT,36988.0,like new,87367,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2022-ram-1500-classic-slt-stock/7887947169.html,"2022 RAM 1500 Classic SLT,  Stock #10934",craigslist_calgary.csv
calgary,2023,RAM,1500 Classic SLT,38988.0,like new,67889,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2023-ram-1500-classic-slt/7887949101.html,"2023 RAM 1500 Classic SLT, Stock#10935",craigslist_calgary.csv
calgary,2024,Jeep,Grand Wagoneer Series II Obsidian,104888.0,like new,20266,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2024-jeep-grand-wagoneer-series/7886987791.html,"2024 Jeep Grand Wagoneer Series II Obsidian, Demo Saving $27,940",craigslist_calgary.csv
calgary,2021,Jeep,Wrangler Willys,32988.0,like new,69974,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2021-jeep-wrangler-willys-no/7889092467.html,"2021 Jeep Wrangler Willys, No Accidents, 1 Owner, Local #250335A",craigslist_calgary.csv
calgary,2023,RAM,1500 Classic SLT,38988.0,like new,74405,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2023-ram-1500-classic-slt/7887950971.html,2023 RAM 1500 Classic SLT,craigslist_calgary.csv
calgary,2020,Ford,Explorer XLT,30488.0,excellent,115119,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2020-ford-explorer-xlt-one/7886311812.html,"2020 Ford Explorer XLT, One Owner, No Accidents, Service History,Local",craigslist_calgary.csv
calgary,2024,Ford,Escape ST-Line Select,36788.0,like new,16091,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2024-ford-escape-st-line-select/7886321761.html,"2024 Ford Escape ST-Line Select, No Accidents, Service History #10927",craigslist_calgary.csv
calgary,2018,Mercedes-Benz,GLC AMG 43,37988.0,excellent,70176,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2018-mercedes-benz-glc-amg-43/7886322997.html,"2018 Mercedes-Benz GLC AMG 43, Service History, Not a rebuild",craigslist_calgary.csv
calgary,2022,bmw,x3 xdrive30i awd,38488.0,like new,67252,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2022-bmw-x3-xdrive30i-awd/7886324214.html,"2022 BMW X3 xDrive30i AWD, Panoramic Sunroof, Not a rebuild, local",craigslist_calgary.csv
calgary,2025,Jeep,Compass North,36880.0,like new,8063,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-jeep-compass-north-4wd/7886757260.html,"2025 Jeep Compass North 4WD, Demo Saving $7,740, No Accidents, Local",craigslist_calgary.csv
calgary,2016,RAM,1500 Limited,31988.0,excellent,124299,diesel,automatic,https://calgary.craigslist.org/ctd/d/calgary-2016-ram-1500-limited-local/7886325446.html,"2016 RAM 1500 Limited, Local, Service History and not a rebuild",craigslist_calgary.csv
calgary,2018,Jeep,Wrangler Rubicon,33988.0,excellent,148250,gas,manual,https://calgary.craigslist.org/ctd/d/calgary-2018-jeep-wrangler-rubicon1/7886326271.html,"2018 Jeep Wrangler Rubicon,1 owner, Local,Service History, No Accident",craigslist_calgary.csv
calgary,2023,Chrysler,300 S AWD,34988.0,excellent,81800,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2023-chrysler-300-awd-no/7886326956.html,"2023 Chrysler 300 S AWD, No Accidents, Local, SRT Appearance",craigslist_calgary.csv
calgary,2019,RAM,1500 Rebel,34988.0,excellent,175427,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2019-ram-1500-rebel-not-rebuild/7886327701.html,"2019 RAM 1500 Rebel, Not a rebuild, local and service history",craigslist_calgary.csv
calgary,2023,Chrysler,300 Touring L AWD,35988.0,excellent,73041,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2023-chrysler-300-touring-awd/7886328896.html,"2023 Chrysler 300 Touring L AWD, No Accidents, Local #10915",craigslist_calgary.csv
calgary,2020,RAM,1500 Big Horn,36988.0,excellent,89000,hybrid,automatic,https://calgary.craigslist.org/ctd/d/calgary-2020-ram-1500-big-horn-no/7886329401.html,"2020 RAM 1500 Big Horn, No Accidents, Local, Service History #10933",craigslist_calgary.csv
calgary,2022,RAM,1500 Classic SLT,37655.0,excellent,81090,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2022-ram-1500-classic-slt-local/7886330029.html,"2022 RAM 1500 Classic SLT, Local, Service history and not a rebuild",craigslist_calgary.csv
calgary,2024,Dodge,Hornet GT,37988.0,like new,17712,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2024-dodge-hornet-gt-no/7886330665.html,"2024 Dodge Hornet GT, No Accidents, Local, Service History",craigslist_calgary.csv
calgary,2021,Kia,Soul EX,19411.0,like new,67889,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2021-kia-soul-ex-heated-seats/7886219170.html,2021 Kia Soul EX-Heated Seats-10.25 Touchscreen-NAV-FWD Collision-Lane,craigslist_calgary.csv
calgary,2022,Kia,K5 GT-Line,29488.0,like new,61838,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2022-kia-k5-gt-line-one-owner/7886257521.html,"2022 Kia K5 GT-Line, One Owner, Local, Service History, No Accidents",craigslist_calgary.csv
calgary,2017,RAM,2500 Power Wagon,28988.0,excellent,236220,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2017-ram-2500-power-wagon-no/7886256976.html,"2017 RAM 2500 Power Wagon, No Accidents, Local and Service History",craigslist_calgary.csv
calgary,2025,Jeep,Compass North,37188.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-jeep-compass-north-4wd/7886758544.html,"2025 Jeep Compass North 4WD, Demo Saving $6,567, No Accidents, Local",craigslist_calgary.csv
calgary,2025,Jeep,Wrangler Willys,56999.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-jeep-wrangler-willys-4wd/7886784047.html,"2025 Jeep Wrangler Willys 4WD, Demo Saving $13,571, No Accident, Local",craigslist_calgary.csv
calgary,2023,Jeep,Compass Sport,28088.0,like new,11550,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2023-jeep-compass-sport-no/7886255632.html,"2023 Jeep Compass Sport, No Accidents, Service History, Low KM",craigslist_calgary.csv
calgary,2025,RAM,1500 Sport,73095.0,like new,1677,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-ram-1500-sport-4wd-demo/7886866530.html,"2025 RAM 1500 Sport 4WD Demo Saving $13,015, No Accident, Local",craigslist_calgary.csv
calgary,2024,RAM,1500 Classic Tradesman,52880.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2024-ram-1500-classic-tradesman/7886775261.html,"2024 RAM 1500 Classic Tradesman 4WD, Demo Saving $11,425 No Accidents",craigslist_calgary.csv
calgary,2025,Jeep,Compass North,38688.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-jeep-compass-north-4wd/7886760269.html,"2025 Jeep Compass North 4WD, Demo Saving $6,237, No Accidents, Local",craigslist_calgary.csv
calgary,2024,Dodge,Hornet R/T,46880.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2024-dodge-hornet-t-awd-demo/7886773751.html,"2024 Dodge Hornet R/T AWD, Demo Saving $15,925, No Accidents, Local",craigslist_calgary.csv
calgary,2018,RAM,1500 Sport,27988.0,excellent,131872,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2018-ram-1500-sport-service/7886252880.html,"2018 RAM 1500 Sport, Service History, No Accidents",craigslist_calgary.csv
calgary,2025,Jeep,Wrangler Rubicon,67999.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-jeep-wrangler-rubicon-4wd/7886790202.html,"2025 Jeep Wrangler Rubicon 4WD, Demo Saving $11,591, No Accident,Local",craigslist_calgary.csv
calgary,2025,ram,1500 rebel,76895.0,like new,1097,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-ram-1500-rebel-4wd-demo/7886870207.html,"2025 RAM 1500 Rebel 4WD, Demo Saving $12,170, No Accidents, Local",craigslist_calgary.csv
calgary,2025,ram,1500 sport,79595.0,like new,5347,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-ram-1500-sport-gt-demo/7886874452.html,"2025 RAM 1500 Sport GT Demo Saving $15,900 No Accidents, Local",craigslist_calgary.csv
calgary,2018,Nissan,Murano Midnight Edition,21228.0,excellent,113000,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2018-nissan-murano-midnight/7886242798.html,"2018 Nissan Murano Midnight Edition,Remote Start-NAV - 2 Sets of Wheel",craigslist_calgary.csv
calgary,2019,Volvo,S60 Momentum,27788.0,like new,98909,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2019-volvo-s60-momentum-no/7886249570.html,"2019 Volvo S60 Momentum, No Accidents, Service History",craigslist_calgary.csv
calgary,2025,Jeep,Grand Cherokee Altitude,52988.0,like new,6523,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-jeep-grand-cherokee/7886776675.html,"2025 Jeep Grand Cherokee Altitude 4WD, Demo Saving $14,567,No Accident",craigslist_calgary.csv
calgary,2025,Chrysler,Pacifica Select,54995.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-chrysler-pacifica-select/7886778200.html,"2025 Chrysler Pacifica Select FWD, Demo Saving $2,895, No Accident",craigslist_calgary.csv
calgary,2025,Dodge,Durango GT,56880.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-dodge-durango-gt-awd-demo/7886782452.html,"2025 Dodge Durango GT AWD, Demo Saving $7,355, No Accident, Local",craigslist_calgary.csv
calgary,2025,Jeep,Wrangler Sport S,55499.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-jeep-wrangler-sport-4wd/7886779606.html,"2025 Jeep Wrangler Sport S 4WD, Demo Saving $12,461",craigslist_calgary.csv
calgary,2024,RAM,1500 Classic Warlock,56880.0,like new,10428,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2024-ram-1500-classic-warlock/7886783084.html,"2024 RAM 1500 Classic Warlock 4WD, Demo Saving $12,135, No Accident",craigslist_calgary.csv
calgary,2025,Jeep,Wrangler Willys,57488.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-jeep-wrangler-willys-4wd/7886785136.html,"2025 Jeep Wrangler Willys 4WD, Demo Saving $13,277, No Accident, Local",craigslist_calgary.csv
calgary,2025,Jeep,Grand Cherokee Limited,62485.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-jeep-grand-cherokee/7886786041.html,"2025 Jeep Grand Cherokee Limited 4WD, Demo Saving $14,155, No Accident",craigslist_calgary.csv
calgary,2025,RAM,1500 Sport,63995.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-ram-1500-sport-4wd-demo/7886787177.html,"2025 RAM 1500 Sport 4WD, Demo Saving $13,425, No Accident, Local",craigslist_calgary.csv
calgary,2025,RAM,1500 Sport,64995.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-ram-1500-sport-4wd-demo/7886787865.html,"2025 RAM 1500 Sport 4WD, Demo Saving $12,925, No Accident, Local",craigslist_calgary.csv
calgary,2025,RAM,1500 Sport,67995.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-ram-1500-sport-4wd-demo/7886788893.html,"2025 RAM 1500 Sport 4WD, Demo Saving $12,525, No Accident, Local",craigslist_calgary.csv
calgary,2025,ram,1500 sport gt,77995.0,like new,5966,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-ram-1500-sport-gt-4wd-demo/7886871446.html,"2025 RAM 1500 Sport GT 4WD, Demo Saving $15,900, No Accident, Local",craigslist_calgary.csv
calgary,2025,Jeep,Grand Cherokee L Limited,68680.0,like new,300,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2025-jeep-grand-cherokee/7886791033.html,"2025 Jeep Grand Cherokee L Limited 4WD, Demo Saving $8,665,No Accident",craigslist_calgary.csv
calgary,2016,RAM,1500 SLT,22985.0,excellent,130606,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2016-ram-1500-slt-one-owner/7886244811.html,"2016 RAM 1500 SLT, One Owner, Local, Service History and not a rebuild",craigslist_calgary.csv
calgary,2022,Jeep,Compass Sport,26785.0,like new,37648,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2022-jeep-compass-sport-1owner/7886247385.html,"2022 Jeep Compass Sport, 1owner, Local, No Accidents, Service History",craigslist_calgary.csv
calgary,2022,Volkswagen,Taos Trendline,25988.0,like new,58230,gas,automatic,https://calgary.craigslist.org/ctd/d/calgary-2022-volkswagen-taos-trendline/7886245609.html,"2022 Volkswagen Taos Trendline, No Accidents, Local & Service History",craigslist_calgary.csv
